,price,Position,combinedForecast,Profit&Loss,Profit&Loss
1993-11-25,,0.0,0.8233542729919147,-0.02323250900963103,1271.4065746181436
1993-11-26,84.40119230769227,0.0,0.7602783076074426,-0.023233320948520486,1271.383341297195
1993-11-29,84.39119230769226,0.0,0.6855997517995733,-0.02323412783994172,1271.3601071693552
1993-11-30,84.33119230769228,0.0,0.29555109589640544,-0.023234929701857254,1271.3368722396533
1993-12-01,84.36119230769226,0.0,0.133510818583695,-0.02323572655245698,1271.3136365131008
1993-12-02,84.37119230769227,0.0,0.05792411290366937,-0.023236518410385543,1271.2903999946905
1993-12-03,84.36119230769226,0.0,-0.054387818605224104,-0.023237305294060207,1271.2671626893964
1993-12-06,84.45119230769227,0.0,0.3289937151610512,-0.02323808722258036,1271.2439246021738
1993-12-07,84.44119230769228,0.0,0.6260126775118285,-0.02323886421459065,1271.2206857379592
1993-12-08,84.45119230769227,0.0,0.9550813408686173,-0.023239636289645205,1271.1974461016696
1993-12-09,84.46119230769227,0.0,1.3152245032399958,-0.023240403466843418,1271.1742056982027
1993-12-10,84.42119230769227,0.0,1.3880189325930854,-0.023241165765739424,1271.150964532437
1993-12-13,84.38119230769227,0.0,1.2359169823283866,-0.02324192320588736,1271.1277226092311
1993-12-14,84.36119230769226,0.0,1.0022990442576871,-0.02324267580729611,1271.1044799334238
1993-12-15,84.36119230769226,0.0,0.8071654919787576,-0.023243423589974554,1271.0812365098338
1993-12-16,84.35119230769227,0.0,0.5919843456425088,-0.023244166573476832,1271.0579923432604
1993-12-17,84.37119230769227,0.0,0.522349158159668,-0.023244904778493947,1271.0347474384819
1993-12-20,84.35119230769227,0.0,0.362933018229875,-0.02324563822503478,1271.0115018002568
1993-12-21,84.32119230769227,0.0,0.06986391240486525,-0.02324636693379034,1270.988255433323
1993-12-22,84.41119230769227,0.0,0.31154288017488324,-0.023247090924996883,1270.965008342398
1993-12-23,84.44119230769228,0.0,0.6863469030343574,-0.02324781021934541,1270.9417605321787
1993-12-24,,0.0,0.6907887733940592,-0.023248524837754303,1270.918512007341
1993-12-27,84.44119230769228,0.0,1.060753782988066,-0.023249234800914564,1270.89526277254
1993-12-28,84.43119230769227,0.0,1.3172205564047423,-0.023249940129744573,1270.8720128324103
1993-12-29,84.43119230769227,0.0,1.538075855790482,-0.02325064084539008,1270.848762191565
1993-12-30,84.34119230769227,0.0,1.1890148992020206,-0.02325133696854209,1270.8255108545964
1993-12-31,84.33119230769228,0.0,0.8413130437050383,-0.02325202852102848,1270.8022588260753
1994-01-03,84.25119230769226,0.0,0.09190949530850845,-0.023252715523540246,1270.7790061105518
1994-01-04,84.29119230769227,0.0,-0.3028069213654555,-0.02325339799745052,1270.7557527125543
1994-01-05,84.29119230769227,0.0,-0.6315496671240509,-0.0232540759643598,1270.73249863659
1994-01-06,84.35119230769227,0.0,-0.5584459393884003,-0.02325474944564121,1270.7092438871443
1994-01-07,84.51119230769228,0.0,0.33898567483246944,-0.023255418462667876,1270.6859884686817
1994-01-10,84.53119230769228,0.0,1.1372983011648699,-0.023256083037040298,1270.6627323856446
1994-01-11,84.56119230769228,0.0,2.001697863534799,-0.0232567431901316,1270.6394756424545
1994-01-12,84.60119230769227,0.0,2.9657616633429043,-0.023257398943997032,1270.6162182435105
1994-01-13,84.48119230769228,0.0,2.8342295202873373,-0.023258050320009716,1270.5929601931905
1994-01-14,84.42119230769228,0.0,2.7271677733714665,-0.02325869733977015,1270.5697014958507
1994-01-17,84.43119230769227,0.0,2.7523829978964702,-0.023259340025333586,1270.5464421558254
1994-01-18,84.47119230769228,0.0,2.928601089537809,-0.023259978398300518,1270.523182177427
1994-01-19,84.48119230769228,0.0,3.171813626480671,-0.023260612480271448,1270.4999215649468
1994-01-20,84.55119230769228,0.0,3.5936934597298102,-0.023261242293528994,1270.4766603226533
1994-01-21,84.54119230769227,0.0,4.035781458693531,-0.023261867859446284,1270.4533984547938
1994-01-24,84.56119230769228,0.0,4.540519815932294,-0.023262489200078562,1270.4301359655938
1994-01-25,84.52119230769227,0.0,4.717781957195356,-0.023263106337253703,1270.4068728592565
1994-01-26,84.52119230769227,0.0,4.968149751677283,-0.023263719293026952,1270.3836091399635
1994-01-27,84.57119230769227,0.0,5.343912844513904,-0.02326432808899881,1270.3603448118745
1994-01-28,84.62119230769228,0.0,5.93286719815167,-0.023264932746997147,1270.3370798791275
1994-01-31,84.60119230769227,0.0,6.410051539913747,-0.023265533289304585,1270.3138143458382
1994-02-01,84.51119230769228,0.0,5.835837667011107,-0.023266129737521624,1270.2905482161007
1994-02-02,84.48119230769228,0.0,5.644044595900891,-0.02326672211370351,1270.267281493987
1994-02-03,84.40119230769228,0.0,4.818476259985639,-0.02326731043945074,1270.2440141835475
1994-02-04,84.25119230769228,0.0,3.069744591201744,-0.023267894736818562,1270.2207462888107
1994-02-07,84.22119230769228,0.0,2.027437304212798,-0.02326847502763485,1270.197477813783
1994-02-08,84.19119230769228,0.0,0.954364985754325,-0.023269051333727475,1270.1742087624493
1994-02-09,84.23119230769228,0.0,0.16386771523248814,-0.02326962367692431,1270.1509391387724
1994-02-10,84.21119230769227,0.0,-0.6221810407237962,-0.02327019207905323,1270.1276689466933
1994-02-11,84.24119230769227,0.0,-1.1741735297265712,-0.023270756561942108,1270.1043981901314
1994-02-14,84.24119230769227,0.0,-1.6793764311323043,-0.02327131714719144,1270.0811268729842
1994-02-15,84.24119230769227,0.0,-2.134256605069546,-0.0232718738566291,1270.0578549991276
1994-02-16,84.25119230769228,0.0,-2.4862688456322157,-0.023272426711855587,1270.0345825724157
1994-02-17,84.17119230769228,0.0,-3.063626793954398,-0.02327297573492615,1270.0113095966808
1994-02-18,84.09119230769228,0.0,-3.92783679247807,-0.023273520946986537,1269.9880360757338
1994-02-21,,0.0,-3.925412044305177,-0.023274062369864623,1269.964762013364
1994-02-22,84.12119230769228,0.0,-4.647890144986903,-0.023274600025160908,1269.9414874133388
1994-02-23,84.01119230769228,0.0,-5.515315127381997,-0.02327513393447589,1269.9182122794043
1994-02-24,83.96119230769227,0.0,-6.837849070836623,-0.023275664119182693,1269.8949366152851
1994-02-25,83.97119230769228,0.0,-7.913961096922631,-0.02327619060088182,1269.8716604246843
1994-02-28,84.01119230769228,0.0,-8.410331949437737,-0.02327671340094639,1269.8483837112833
1994-03-01,83.87119230769228,0.0,-8.633024649421321,-0.023277232540522164,1269.8251064787428
1994-03-02,83.85119230769227,0.0,-9.860049656140523,-0.023277748041209634,1269.8018287307016
1994-03-03,83.80119230769228,0.0,-11.147044493315063,-0.023278259924154554,1269.7785504707774
1994-03-04,83.75119230769228,0.0,-12.539542806308503,-0.023278768210502676,1269.755271702567
1994-03-07,83.79119230769227,0.0,-13.089083924199347,-0.023279272921627125,1269.7319924296453
1994-03-08,83.74119230769227,-0.0,-14.20819449622,-0.023279774078673654,1269.7087126555666
1994-03-09,83.72119230769228,-1.0,-15.23536062434075,-0.02328027170256064,1269.685432383864
1994-03-10,83.64119230769228,-1.0,-15.391440054243782,-0.023280765814433835,1269.6621516180496
1994-03-11,83.64119230769228,-1.0,-15.53897904039005,-0.023281256435211617,1269.6388703616144
1994-03-14,83.59119230769228,-1.0,-15.702257150470459,124.97671825640737,1394.6155886180218
1994-03-15,83.60119230769227,-1.0,-15.856966313060038,-25.023282227263962,1369.5923063907578
1994-03-16,83.65119230769228,-1.0,-15.966824703659139,-125.02328270758767,1244.5690236831701
1994-03-17,83.63119230769227,-1.0,-16.105868012867,49.976716815601776,1294.545740498772
1994-03-18,83.53119230769228,-1.0,-16.230258907829782,249.9767163420845,1544.5224568408564
1994-03-21,83.45119230769228,-1.0,-16.39501386219991,199.97671587198352,1744.49917271284
1994-03-22,83.57119230769227,-0.0,-16.35201035466014,-300.023284594753,1444.475888118087
1994-03-23,83.58119230769228,-1.0,-16.461745593346087,-25.02328505822902,1419.452603059858
1994-03-24,83.42119230769228,-0.0,-16.474764159915416,-0.02328551835057624,1419.4293175415073
1994-03-25,83.37119230769228,-0.0,-16.628640248777973,124.97671402479318,1544.4060315663005
1994-03-28,83.35119230769227,-0.0,-16.791953991539618,-0.023286428784331292,1544.3827451375162
1994-03-29,83.26119230769228,-0.0,-16.941415851946925,-0.0232868791247256,1544.3594582583914
1994-03-30,83.21119230769227,-1.0,-17.13840012158657,-0.02328732624073382,1544.3361709321507
1994-03-31,83.18119230769227,-1.0,-17.349191254979676,-0.023287770152592202,1544.3128831619981
1994-04-01,82.89119230769228,-0.0,-16.968619974512208,724.9767117890999,2269.289594951098
1994-04-04,82.69119230769228,-0.0,-17.068772578160903,499.97671135156406,2769.266306302662
1994-04-05,82.87119230769228,-0.0,-16.842621537188833,-0.023289082862447685,2769.2430172197996
1994-04-06,82.94119230769228,-0.0,-17.064672312900925,-0.023289514156658697,2769.219727705643
1994-04-07,83.03119230769228,-0.0,-17.00866872580635,-0.023289942345854797,2769.196437763297
1994-04-08,82.95119230769228,-0.0,-17.248644839994483,-0.02329036744959012,2769.1731473958475
1994-04-11,,-0.0,-17.2467952963332,-0.023290789487418806,2769.14985660636
1994-04-12,83.05119230769228,-0.0,-17.31528359676172,-0.023291208478894987,2769.126565397881
1994-04-13,82.98119230769227,-0.0,-17.449773766703796,-0.0232916244435728,2769.1032737734376
1994-04-14,82.94119230769228,-0.0,-17.602075378873778,-0.023292037400551635,2769.079981736037
1994-04-15,82.96119230769227,-0.0,-17.7272442877938,-0.02329244736893088,2769.056689288668
1994-04-18,82.76119230769227,-0.0,-17.689254859622174,-0.023292854367809923,2769.0333964343004
1994-04-19,82.80119230769228,-0.0,-17.805329084462727,-0.0232932584167429,2769.0101031758836
1994-04-20,82.87119230769227,-0.0,-17.865135155374983,-0.023293659534374456,2768.9868095163492
1994-04-21,83.11119230769228,-0.0,-15.310276091953424,-0.023294057739803975,2768.9635154586094
1994-04-22,83.09119230769227,-0.0,-15.199996613904922,-0.023294453051221353,2768.940221005558
1994-04-25,83.15119230769227,-0.0,-14.765288478784454,-0.023294845488180727,2768.91692616007
1994-04-26,83.17119230769228,-0.0,-14.475399338435908,-0.02329523506887199,2768.893630925001
1994-04-27,,-0.0,-14.474343750049757,-0.02329562181239453,2768.8703353031888
1994-04-28,82.93119230769227,-0.0,-14.453001013277149,-0.023296005736483494,2768.8470392974523
1994-04-29,82.94119230769228,-0.0,-14.835218560773514,-0.023296386859783524,2768.8237429105925
1994-05-02,82.90119230769227,-0.0,-15.262122738738713,-0.023296765200939262,2768.8004461453916
1994-05-03,82.86119230769228,-0.0,-15.768125627804185,-0.0232971407781406,2768.7771490046134
1994-05-04,82.88119230769227,-0.0,-16.161367838715584,-0.023297513609577436,2768.753851491004
1994-05-05,82.93119230769227,-0.0,-16.21499169475711,-0.023297883712984913,2768.730553607291
1994-05-06,82.69119230769228,-0.0,-14.471938734642585,-0.023298251106552925,2768.7072553561843
1994-05-09,82.56119230769228,-0.0,-15.070820950585295,-0.02329861580801662,2768.6839567403763
1994-05-10,82.74119230769227,-0.0,-13.990627703821957,-0.023298977835565893,2768.6606577625407
1994-05-11,82.65119230769227,-0.0,-14.423108777979305,-0.02329933720693589,2768.637358425334
1994-05-12,82.71119230769227,-0.0,-14.625164823799917,-0.023299693939407007,2768.6140587313944
1994-05-13,82.81119230769228,-0.0,-14.300879695291316,-0.023300048050714395,2768.5907586833437
1994-05-16,82.87119230769227,-0.0,-14.121751947404919,-0.02330039955813845,2768.5674582837855
1994-05-17,83.03119230769228,-0.0,-12.850539136838421,-0.023300748479414324,2768.544157535306
1994-05-18,83.08119230769228,-0.0,-12.327681329375435,-0.02330109483182241,2768.5208564404743
1994-05-19,83.18119230769227,-0.0,-11.428010803148325,-0.023301438632643112,2768.4975550018416
1994-05-20,83.09119230769227,-0.0,-10.765997695093851,-0.023301779898247332,2768.4742532219434
1994-05-23,82.91119230769227,-0.0,-10.022637822040394,-0.023302118646824965,2768.4509511032966
1994-05-24,82.94119230769228,-0.0,-10.051638207880442,-0.023302454894746916,2768.427648648402
1994-05-25,82.94119230769228,-0.0,-10.10662980652722,-0.023302788658384088,2768.4043458597434
1994-05-26,82.97119230769228,-0.0,-10.063881636996184,-0.02330311995547163,2768.381042739788
1994-05-27,82.91119230769227,-0.0,-10.105392482599596,-0.023303448802380444,2768.3577392909856
1994-05-30,,-0.0,-10.107901332111634,-0.023303775215481437,2768.33443551577
1994-05-31,82.88119230769227,-0.0,-10.03121892703032,-0.02330409921160026,2768.3111314165585
1994-06-01,82.92119230769228,-0.0,-10.096529130388529,-0.023304420807107817,2768.2878269957514
1994-06-02,83.01119230769227,-0.0,-9.693037508102366,-0.023304740017920267,2768.2645222557335
1994-06-03,83.11119230769228,-0.0,-9.015080593187912,-0.02330505686086326,2768.2412171988726
1994-06-06,83.20119230769227,-0.0,-8.229694371316336,-0.023305371351852955,2768.2179118275208
1994-06-07,83.16119230769227,-0.0,-7.722705512863355,-0.023305683507260255,2768.1946061440135
1994-06-08,83.18119230769227,-0.0,-7.293031366489118,-0.02330599334254657,2768.171300150671
1994-06-09,83.15119230769227,-0.0,-6.955626623500687,-0.023306300874082808,2768.147993849797
1994-06-10,83.07119230769227,-0.0,-6.7399149909302905,-0.023306606117785122,2768.124687243679
1994-06-13,83.02119230769227,-0.0,-6.819399492261933,-0.023306909089114924,2768.10138033459
1994-06-14,83.14119230769228,-0.0,-6.255694084884033,-0.023307209803533624,2768.0780731247864
1994-06-15,83.06119230769228,-0.0,-6.128691559864284,-0.023307508276957378,2768.0547656165095
1994-06-16,83.10119230769227,-0.0,-6.032869543299101,-0.023307804524847597,2768.0314578119846
1994-06-17,83.05119230769228,-0.0,-6.060158236275055,-0.023308098562210944,2768.0081497134224
1994-06-20,83.01119230769227,-0.0,-6.239251480605715,-0.023308390404963575,2767.9848413230175
1994-06-21,82.92119230769228,-0.0,-6.51769966556845,-0.023308680068112153,2767.9615326429494
1994-06-22,82.98119230769227,-0.0,-6.654124414341723,-0.02330896756666334,2767.9382236753827
1994-06-23,83.04119230769227,-0.0,-6.587158345936835,-0.0233092529156238,2767.914914422467
1994-06-24,82.90119230769227,-0.0,-6.526758312364478,-0.023309536130000197,2767.891604886337
1994-06-27,82.94119230769228,-0.0,-6.773759280965019,-0.02330981722479919,2767.8682950691123
1994-06-28,82.85119230769227,-0.0,-7.123052506011009,-0.023310096214572695,2767.8449849728977
1994-06-29,82.87119230769227,-0.0,-7.543531718312778,-0.023310373114782124,2767.821674599783
1994-06-30,82.79119230769227,-0.0,-8.030952146630263,-0.023310647939069895,2767.798363951844
1994-07-01,82.79119230769227,-0.0,-8.633378100417392,-0.023310920701987925,2767.775053031142
1994-07-04,,-0.0,-8.635714259748184,-0.023311191418997623,2767.751741839723
1994-07-05,82.83119230769228,-0.0,-8.83791188982658,-0.02331146010374141,2767.728430379619
1994-07-06,82.84119230769227,-0.0,-9.22230064798145,-0.023311726770316454,2767.705118652849
1994-07-07,82.86119230769228,-0.0,-9.471824882239929,-0.02331199143327467,2767.6818066614155
1994-07-08,82.71119230769227,-0.0,-9.297880111897255,-0.023312254107167973,2767.6584944073084
1994-07-11,,-0.0,-9.299434812002712,-0.023312514805184037,2767.635181892503
1994-07-12,82.56119230769228,-0.0,-10.355711883195582,-0.02331277354142003,2767.6118691189617
1994-07-13,82.57119230769227,-0.0,-11.503079337844577,-0.023313030329973117,2767.588556088632
1994-07-14,82.74119230769227,-0.0,-10.063929698891982,-0.02331328518494047,2767.565242803447
1994-07-15,82.74119230769227,-0.0,-10.358144180816613,-0.023313538119509758,2767.5419292653273
1994-07-18,82.80119230769228,-0.0,-10.24137392221302,-0.023313789147323405,2767.51861547618
1994-07-19,82.87119230769227,-0.0,-9.84950080081523,-0.023314038282478577,2767.4953014378975
1994-07-20,82.74119230769227,-0.0,-9.345695343168632,-0.0233142855377082,2767.47198715236
1994-07-21,82.70119230769227,-0.0,-9.684305830841588,-0.023314530926654697,2767.448672621433
1994-07-22,82.66119230769227,-0.0,-10.128183963064169,-0.023314774462960486,2767.42535784697
1994-07-25,82.68119230769227,-0.0,-10.484261591708917,-0.023315016158903745,2767.4020428308113
1994-07-26,82.68119230769227,-0.0,-10.845720768043856,-0.023315256028581643,2767.3787275747827
1994-07-27,82.61119230769228,-0.0,-11.185576661369513,-0.023315494084727106,2767.355412080698
1994-07-28,82.66119230769227,-0.0,-11.329566181212018,-0.023315730340527807,2767.3320963503575
1994-07-29,82.86119230769228,-0.0,-9.03629584641358,-0.023315964808261924,2767.308780385549
1994-08-01,82.83119230769228,-0.0,-8.785315809887718,-0.02331619750111713,2767.285464188048
1994-08-02,82.88119230769227,-0.0,-8.383292646799596,-0.023316428431826353,2767.2621477596163
1994-08-03,82.89119230769228,-0.0,-8.058942275585185,-0.023316657612667768,2767.2388311020036
1994-08-04,82.88119230769227,-0.0,-7.793015658842613,-0.02331688505682905,2767.2155142169468
1994-08-05,82.68119230769227,-0.0,-6.933173183787483,-0.02331711077658838,2767.19219710617
1994-08-08,82.69119230769228,-0.0,-7.254444939184775,-0.02331733478422393,2767.168879771386
1994-08-09,82.66119230769227,-0.0,-7.631334076963266,-0.023317557092013885,2767.145562214294
1994-08-10,82.68119230769227,-0.0,-7.914531808237341,-0.02331777771223642,2767.1222444365817
1994-08-11,82.63119230769227,-0.0,-8.285705020015342,-0.023317996657169715,2767.0989264399245
1994-08-12,82.69119230769228,-0.0,-8.333956712221395,-0.0233182139386372,2767.075608225986
1994-08-15,82.67119230769228,-0.0,-8.587144172310168,-0.0233184295693718,2767.0522897964165
